mannerofdeath,armed,age,gender,race,state,mentalillness,threatlevel,flee,bodycamera
shot,knife,22,M,H,NJ,TRUE,other,Not fleeing,FALSE
shot,toy weapon,17,F,W,IN,TRUE,attack,Not fleeing,FALSE
shot,gun,46,M,W,IN,FALSE,attack,Not fleeing,FALSE
shot,flagpole,35,M,B,KY,FALSE,other,Not fleeing,FALSE
shot,guns and explosives,35,M,W,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,15,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,unarmed,22,M,B,CA,FALSE,other,Foot,FALSE
shot,gun,28,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,N,ND,FALSE,attack,Not fleeing,FALSE
shot,gun,40,F,W,AL,FALSE,attack,Car,FALSE
shot,gun,48,M,W,NM,TRUE,attack,Not fleeing,FALSE
shot,knife,58,M,W,NY,FALSE,attack,Foot,FALSE
shot,knife,44,M,H,MA,TRUE,other,Foot,FALSE
shot,gun,21,M,B,OH,TRUE,attack,Not fleeing,FALSE
shot,gun,50,M,H,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,IL,FALSE,attack,Foot,FALSE
shot,unarmed,24,M,H,CA,TRUE,other,Not fleeing,FALSE
shot,cordless drill,49,M,W,TX,TRUE,other,Not fleeing,FALSE
shot,gun,60,M,W,NC,FALSE,attack,Foot,FALSE
shot,gun,35,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,W,GA,TRUE,attack,Not fleeing,FALSE
shot,gun,20,M,B,PA,FALSE,attack,Car,FALSE
shot,unarmed,34,M,W,IN,FALSE,other,Car,FALSE
shot,knife,22,M,W,KS,FALSE,attack,Not fleeing,FALSE
shot,knife,49,M,W,TX,TRUE,other,Foot,FALSE
shot,gun,32,M,W,NE,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,B,VA,FALSE,attack,Not fleeing,TRUE
shot,unarmed,41,M,B,MD,TRUE,other,Not fleeing,FALSE
shot,gun,61,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,49,M,W,NY,FALSE,attack,Other,FALSE
shot,gun,28,M,H,TX,FALSE,other,Foot,FALSE
shot,gun,35,M,W,OK,FALSE,attack,Not fleeing,TRUE
shot,toy weapon,29,M,W,OR,FALSE,attack,Not fleeing,FALSE
shot,gun,51,M,W,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,52,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,OR,FALSE,attack,Car,FALSE
shot,toy weapon,45,M,W,MA,TRUE,attack,Not fleeing,FALSE
shot,knife,60,M,A,CA,FALSE,other,Not fleeing,FALSE
shot,unarmed,23,M,B,FL,FALSE,attack,Foot,FALSE
shot,gun,46,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,H,NJ,TRUE,attack,Not fleeing,FALSE
shot,gun,40,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,42,M,B,OK,FALSE,attack,Foot,FALSE
shot,gun,37,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,VA,FALSE,attack,Foot,FALSE
shot,gun,36,M,W,NV,FALSE,attack,Not fleeing,FALSE
shot,unarmed,19,M,W,CA,FALSE,attack,Foot,FALSE
shot,gun,35,M,W,TX,FALSE,attack,Foot,FALSE
shot,unarmed,43,M,W,CA,FALSE,other,Not fleeing,FALSE
shot and Tasered,toy weapon,25,M,W,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,20,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,knife,42,M,W,NH,TRUE,other,Not fleeing,TRUE
shot,knife,29,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,42,M,H,CA,FALSE,attack,Car,FALSE
shot,gun,18,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,metal pole,33,M,W,AZ,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,47,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,39,M,H,TX,TRUE,attack,Not fleeing,FALSE
shot,knife,37,M,B,NJ,FALSE,attack,Foot,FALSE
shot,gun,35,M,W,MO,FALSE,attack,Car,FALSE
shot,knife,28,M,W,KY,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,OR,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,W,UT,FALSE,attack,Not fleeing,FALSE
shot,gun,68,M,W,AZ,FALSE,attack,Foot,FALSE
shot,gun,27,M,B,IL,FALSE,attack,Foot,FALSE
shot,gun,17,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,sword,21,M,B,MO,FALSE,other,Not fleeing,FALSE
shot and Tasered,Taser,38,M,W,CA,FALSE,attack,Other,FALSE
shot,gun,54,M,W,NV,TRUE,attack,Not fleeing,TRUE
shot,gun,20,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,IL,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,35,M,N,CO,TRUE,other,Foot,FALSE
shot,gun,60,M,W,TX,FALSE,attack,Foot,FALSE
shot,gun,24,M,W,IL,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,W,WY,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,36,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,W,CA,FALSE,attack,Car,FALSE
shot and Tasered,box cutter,41,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,gun,20,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot and Tasered,metal pipe,43,M,W,MI,TRUE,other,Not fleeing,FALSE
shot,sword,29,M,H,WI,TRUE,other,Not fleeing,FALSE
shot,gun,35,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,30,M,W,KS,FALSE,attack,Other,FALSE
shot,gun,24,M,O,TN,TRUE,attack,Not fleeing,FALSE
shot,gun,23,M,N,WY,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,W,AL,FALSE,attack,Foot,FALSE
shot and Tasered,metal hand tool,25,M,B,CA,TRUE,other,Not fleeing,FALSE
shot,knife,27,M,W,WA,FALSE,other,Foot,FALSE
shot,gun,50,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,unarmed,19,M,B,TN,FALSE,attack,Foot,FALSE
shot,undetermined,24,M,H,TX,FALSE,other,Other,FALSE
shot and Tasered,unarmed,23,M,B,FL,FALSE,attack,Foot,FALSE
shot,knife,22,M,W,CO,TRUE,attack,Not fleeing,FALSE
shot,gun,46,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,65,M,W,KS,FALSE,attack,Not fleeing,FALSE
shot,unarmed,43,M,B,OH,FALSE,other,Car,TRUE
shot,gun,35,M,W,TX,FALSE,attack,Other,FALSE
shot,unarmed,47,M,W,GA,FALSE,other,Not fleeing,FALSE
shot,gun,24,M,W,FL,FALSE,other,Car,FALSE
shot,gun,35,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,H,WI,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,26,M,B,OK,FALSE,other,Other,FALSE
shot,gun,34,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,SC,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,47,M,W,WY,FALSE,attack,Not fleeing,FALSE
shot,gun,44,F,W,CA,TRUE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,31,M,W,MN,TRUE,attack,Not fleeing,FALSE
shot,gun,44,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,30,M,W,NC,FALSE,other,Not fleeing,FALSE
shot,blunt object,60,M,W,LA,TRUE,attack,Car,FALSE
shot,gun,50,M,W,GA,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,36,M,B,NV,FALSE,attack,Not fleeing,FALSE
shot,gun,59,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,knife,56,M,W,SC,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,45,M,W,LA,TRUE,attack,Car,FALSE
shot and Tasered,knife,22,M,W,CO,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,H,NM,FALSE,undetermined,Foot,FALSE
shot,gun,53,M,W,UT,TRUE,attack,Not fleeing,FALSE
shot,gun,48,M,W,NV,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,W,CA,FALSE,attack,Car,FALSE
shot,gun,30,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot and Tasered,metal stick,47,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,H,NM,FALSE,attack,Not fleeing,TRUE
shot,gun,34,M,W,NM,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,49,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,18,M,W,PA,FALSE,attack,Foot,FALSE
shot,gun,71,M,W,VA,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,35,M,W,IN,TRUE,attack,Not fleeing,FALSE
shot,undetermined,55,M,H,CA,TRUE,other,Not fleeing,FALSE
shot,gun,31,M,B,IL,TRUE,undetermined,Not fleeing,TRUE
shot,knife,18,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,knife,51,M,W,WI,TRUE,other,Not fleeing,FALSE
shot,gun,39,M,B,HI,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,B,VA,FALSE,attack,Foot,FALSE
shot,hatchet,29,M,W,TN,TRUE,attack,Not fleeing,FALSE
shot,gun,40,M,W,WA,FALSE,attack,Not fleeing,FALSE
shot,knife,42,M,H,KY,FALSE,attack,Not fleeing,FALSE
shot,gun,22,M,B,TX,FALSE,attack,Car,FALSE
shot,unarmed,19,M,B,TX,FALSE,other,Not fleeing,FALSE
shot,sharp object,24,M,H,NV,TRUE,other,Not fleeing,TRUE
shot,toy weapon,30,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,25,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,knife,28,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,SC,FALSE,attack,Car,FALSE
shot,gun,59,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,46,M,W,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,W,OK,TRUE,attack,Not fleeing,FALSE
shot,meat cleaver,22,M,H,CA,FALSE,attack,Foot,FALSE
shot,gun,34,M,W,ID,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,48,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,gun,24,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,B,CA,FALSE,attack,Car,TRUE
shot,gun,27,M,H,CA,FALSE,attack,Car,FALSE
shot,gun,27,M,B,OH,FALSE,attack,Car,FALSE
shot,gun,49,M,W,NM,FALSE,undetermined,Car,FALSE
shot and Tasered,knife,30,F,B,CA,FALSE,other,Not fleeing,FALSE
shot,gun,38,M,B,NY,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,unarmed,30,M,B,MD,TRUE,attack,Foot,FALSE
shot and Tasered,box cutter,53,M,W,CT,FALSE,attack,Car,FALSE
shot,gun,23,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,30,M,W,NV,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,43,M,W,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,47,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,35,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,unarmed,40,M,H,CA,FALSE,other,Foot,FALSE
shot,gun,18,M,B,MO,FALSE,attack,Foot,FALSE
shot,gun,24,M,B,MI,FALSE,attack,Car,FALSE
shot,gun,29,M,W,WA,TRUE,attack,Foot,FALSE
shot,gun,44,M,W,NC,TRUE,attack,Not fleeing,FALSE
shot,gun,17,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,19,M,W,OH,TRUE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,50,M,W,AL,TRUE,attack,Not fleeing,FALSE
shot,gun,57,M,W,WA,TRUE,attack,Not fleeing,FALSE
shot,knife,38,M,W,NC,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,W,MN,FALSE,attack,Not fleeing,FALSE
shot,carjack,29,M,W,CA,FALSE,undetermined,Not fleeing,FALSE
shot,knife,64,M,W,VA,FALSE,other,Not fleeing,FALSE
shot and Tasered,gun,39,M,B,NY,FALSE,attack,Foot,FALSE
shot,gun,57,M,W,NV,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,36,M,W,AL,FALSE,attack,Car,FALSE
shot,toy weapon,21,M,W,NJ,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,30,M,H,NM,FALSE,attack,Foot,FALSE
shot,knife,34,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,22,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,22,M,W,TN,TRUE,attack,Not fleeing,FALSE
shot,gun,46,M,W,TN,FALSE,attack,Car,FALSE
shot,gun,27,M,W,UT,TRUE,attack,Not fleeing,FALSE
shot,chain,30,M,B,CA,FALSE,attack,Not fleeing,TRUE
shot,box cutter,54,M,W,CA,FALSE,other,Not fleeing,TRUE
shot,contractors level,29,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,box cutter,42,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,undetermined,41,M,H,TX,TRUE,undetermined,Not fleeing,FALSE
shot,gun,28,M,W,UT,TRUE,attack,Not fleeing,TRUE
shot,unarmed,61,M,B,NY,FALSE,other,Not fleeing,FALSE
shot,gun,23,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,NV,FALSE,attack,Foot,FALSE
shot,unarmed,29,M,H,IL,FALSE,undetermined,Car,FALSE
shot,gun,20,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,knife,45,M,W,CO,FALSE,attack,Foot,FALSE
shot,guns and explosives,33,M,B,WV,FALSE,attack,Foot,FALSE
shot,gun,76,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,47,M,W,NM,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,W,AZ,TRUE,attack,Not fleeing,TRUE
shot,unarmed,40,M,H,CA,TRUE,attack,Not fleeing,TRUE
shot,gun,37,M,W,SD,TRUE,attack,Not fleeing,FALSE
shot,gun,27,M,W,CA,FALSE,attack,Car,FALSE
shot,gun,36,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,knife,23,M,W,NH,TRUE,other,Not fleeing,FALSE
shot and Tasered,metal pipe,49,M,H,IN,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,21,M,B,NC,TRUE,attack,Not fleeing,FALSE
shot,metal pipe,32,M,H,CA,TRUE,other,Not fleeing,TRUE
shot,gun,35,M,B,VA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,27,F,B,VA,FALSE,undetermined,Not fleeing,FALSE
shot,gun,59,M,H,FL,FALSE,attack,Car,FALSE
shot,gun,28,M,B,LA,TRUE,attack,Car,FALSE
shot,gun,45,M,W,NM,FALSE,attack,Not fleeing,FALSE
shot,metal pipe,45,M,H,CA,FALSE,other,Foot,TRUE
shot,gun,19,M,N,AK,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,W,WI,FALSE,attack,Not fleeing,FALSE
shot,guns and explosives,37,M,B,MO,TRUE,other,Not fleeing,FALSE
shot,gun,33,M,N,AK,FALSE,attack,Car,FALSE
shot,knife,59,M,A,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,31,M,A,NY,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,CA,FALSE,attack,Foot,FALSE
shot,gun,41,M,H,CA,FALSE,attack,Car,FALSE
shot,gun,31,M,W,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,44,M,W,CO,FALSE,attack,Car,FALSE
shot,undetermined,23,M,W,AL,FALSE,undetermined,Other,FALSE
shot,gun,45,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,39,M,W,IA,TRUE,attack,Not fleeing,FALSE
shot,gun,67,M,B,OK,TRUE,attack,Not fleeing,FALSE
shot,gun,29,M,W,TX,FALSE,attack,Car,FALSE
shot,gun,25,M,B,KY,FALSE,attack,Car,FALSE
shot,unarmed,28,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,unknown weapon,21,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,51,M,H,FL,TRUE,undetermined,Car,FALSE
shot,gun,39,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,B,LA,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,W,SD,TRUE,attack,Foot,FALSE
shot,gun,50,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot,undetermined,47,M,W,TN,FALSE,undetermined,Not fleeing,FALSE
shot,gun,46,M,W,LA,FALSE,attack,Car,FALSE
shot,gun,57,M,W,AL,TRUE,attack,Not fleeing,TRUE
shot,gun,23,M,W,VA,FALSE,attack,Not fleeing,TRUE
shot,gun,56,M,W,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,H,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,27,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,F,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,stapler,34,M,H,FL,FALSE,other,Foot,FALSE
shot and Tasered,unarmed,21,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,B,CA,FALSE,attack,Car,FALSE
shot,gun,33,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,55,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,knife,48,M,O,UT,FALSE,attack,Not fleeing,FALSE
shot,gun,35,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,unarmed,19,M,B,MD,FALSE,other,Foot,FALSE
shot,gun,45,M,W,VA,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,B,DE,TRUE,undetermined,Not fleeing,FALSE
shot,knife,42,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,17,M,W,CO,FALSE,attack,Not fleeing,FALSE
shot,screwdriver,30,M,O,MN,TRUE,other,Not fleeing,FALSE
shot,unarmed,21,M,W,OH,TRUE,undetermined,Other,FALSE
shot,gun,45,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot and Tasered,box cutter,33,M,B,IL,FALSE,other,Not fleeing,FALSE
shot,knife,46,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,H,NM,FALSE,attack,Not fleeing,FALSE
shot,knife,37,F,H,CA,TRUE,other,Not fleeing,TRUE
shot,gun,43,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,59,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot and Tasered,unarmed,31,M,B,FL,FALSE,attack,Foot,FALSE
shot,blunt object,46,M,N,SD,FALSE,attack,Not fleeing,FALSE
shot,unarmed,37,M,W,MN,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,B,WV,FALSE,attack,Car,FALSE
shot,gun,28,M,H,AZ,FALSE,attack,Car,FALSE
shot,knife,55,F,W,OR,TRUE,other,Not fleeing,FALSE
shot,unarmed,29,M,W,TX,FALSE,undetermined,Not fleeing,FALSE
shot and Tasered,knife,26,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,W,AL,TRUE,attack,Foot,FALSE
shot,gun,31,M,B,IL,FALSE,attack,Not fleeing,FALSE
shot,gun,51,M,W,TX,FALSE,attack,Foot,FALSE
shot,gun,50,M,W,NJ,FALSE,attack,Not fleeing,FALSE
shot,unarmed,27,M,O,OH,FALSE,other,Not fleeing,FALSE
shot,gun,18,M,B,OK,FALSE,attack,Not fleeing,FALSE
shot,machete,46,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,19,M,B,MD,FALSE,other,Not fleeing,FALSE
shot,gun,62,F,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,W,CT,FALSE,attack,Not fleeing,FALSE
shot,crossbow,40,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unknown weapon,35,M,H,IL,FALSE,undetermined,Not fleeing,FALSE
shot,undetermined,34,M,H,CA,FALSE,undetermined,Other,FALSE
shot,gun,44,M,A,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,SC,FALSE,attack,Not fleeing,FALSE
shot,machete,43,M,H,TX,FALSE,other,Car,FALSE
shot,gun,31,M,W,MS,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,46,F,W,FL,TRUE,attack,Car,FALSE
shot,gun,57,M,B,AL,FALSE,attack,Not fleeing,FALSE
shot,gun,15,M,H,FL,FALSE,attack,Car,FALSE
shot,gun,25,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,50,F,W,NV,TRUE,attack,Car,FALSE
shot,toy weapon,31,M,W,OH,FALSE,attack,Car,FALSE
shot,gun,35,M,W,WA,FALSE,attack,Foot,FALSE
shot,gun,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,unarmed,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,undetermined,33,M,B,MS,FALSE,undetermined,Foot,TRUE
shot,gun,27,M,W,TX,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,22,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,28,M,B,PA,TRUE,other,Not fleeing,FALSE
shot,gun,31,M,B,FL,FALSE,undetermined,Not fleeing,FALSE
shot,knife,28,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,30,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,39,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,H,NM,FALSE,attack,Not fleeing,FALSE
shot,knife,30,M,W,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,21,M,W,IA,FALSE,attack,Foot,FALSE
shot,knife,35,M,H,CA,FALSE,other,Other,FALSE
shot,unarmed,21,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,47,M,W,MI,TRUE,attack,Not fleeing,FALSE
shot,knife,38,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,B,CA,FALSE,attack,Car,FALSE
shot,undetermined,53,M,W,KY,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,FL,FALSE,attack,Not fleeing,TRUE
shot,undetermined,30,M,B,CA,FALSE,undetermined,Not fleeing,FALSE
shot,gun,28,M,W,OH,TRUE,attack,Not fleeing,FALSE
shot,gun,47,M,W,WI,FALSE,attack,Not fleeing,FALSE
shot,undetermined,49,M,W,AK,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,21,F,B,DC,FALSE,attack,Not fleeing,FALSE
shot,unarmed,18,M,O,FL,FALSE,attack,Foot,FALSE
shot,gun,25,M,B,GA,FALSE,attack,Not fleeing,TRUE
shot,unarmed,29,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,57,M,W,MS,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,35,M,W,OR,FALSE,attack,Car,FALSE
shot,gun,18,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,62,M,W,KY,FALSE,attack,Other,FALSE
shot,gun,29,M,H,TX,FALSE,attack,Car,FALSE
shot,gun,25,M,B,TX,FALSE,other,Foot,FALSE
shot and Tasered,knife,30,M,W,OK,FALSE,attack,Foot,FALSE
shot,gun,24,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,52,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,W,CO,FALSE,attack,Not fleeing,FALSE
shot,unarmed,56,M,B,AL,FALSE,other,Car,FALSE
shot,gun,49,M,W,MN,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,62,M,W,ID,FALSE,undetermined,Not fleeing,TRUE
shot,gun,62,M,B,DC,FALSE,attack,Car,FALSE
shot,unarmed,6,M,W,LA,FALSE,other,Car,TRUE
shot,gun,30,M,W,MO,FALSE,attack,Foot,FALSE
shot,gun,57,M,B,TX,FALSE,attack,Car,FALSE
shot,knife,18,M,O,CA,FALSE,attack,Foot,FALSE
shot,unarmed,47,M,W,CA,FALSE,other,Foot,TRUE
shot,gun,48,M,W,WV,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,W,OK,TRUE,attack,Car,FALSE
shot,hammer,30,M,W,MO,FALSE,attack,Not fleeing,FALSE
shot,gun,36,F,W,SC,TRUE,attack,Not fleeing,FALSE
shot,gun,51,M,W,OR,TRUE,attack,Not fleeing,FALSE
shot,undetermined,48,M,W,NC,FALSE,undetermined,Not fleeing,FALSE
shot,gun,25,M,H,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,26,M,W,WV,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,bean-bag gun,35,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,22,M,W,MT,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,63,M,W,CO,TRUE,attack,Not fleeing,FALSE
shot,gun,25,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,57,M,W,SC,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,B,MD,FALSE,attack,Not fleeing,FALSE
shot,knife,42,M,B,CA,FALSE,other,Not fleeing,FALSE
shot,toy weapon,52,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,W,GA,FALSE,attack,Foot,FALSE
shot,hammer,31,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,toy weapon,39,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,16,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,24,M,B,MN,FALSE,undetermined,Not fleeing,FALSE
shot and Tasered,Taser,32,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,B,FL,TRUE,attack,Foot,FALSE
shot,gun,21,M,B,SC,FALSE,attack,Not fleeing,FALSE
